timestamp, index, power.draw [W], temperature.gpu, clocks.current.sm [MHz], clocks.current.memory [MHz], utilization.gpu [%], utilization.memory [%]
2026/06/07 21:42:10.745, 1, 448.22 W, 38, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:42:10.745, 2, 444.69 W, 38, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:42:10.745, 3, 443.14 W, 39, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:42:11.746, 0, 451.49 W, 38, 2070 MHz, 3996 MHz, 99 %, 22 %
2026/06/07 21:42:11.746, 1, 449.38 W, 38, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:42:11.746, 2, 439.23 W, 38, 2070 MHz, 3996 MHz, 99 %, 22 %
2026/06/07 21:42:11.746, 3, 440.26 W, 39, 2070 MHz, 3996 MHz, 99 %, 22 %
2026/06/07 21:42:12.746, 0, 450.50 W, 38, 2070 MHz, 3996 MHz, 99 %, 23 %
2026/06/07 21:42:12.746, 1, 449.71 W, 38, 2070 MHz, 3996 MHz, 99 %, 22 %
2026/06/07 21:42:12.746, 2, 444.36 W, 38, 2070 MHz, 3996 MHz, 99 %, 22 %
2026/06/07 21:42:12.746, 3, 443.38 W, 39, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:42:13.746, 0, 453.29 W, 38, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:42:13.746, 1, 448.76 W, 38, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:42:13.746, 2, 443.70 W, 38, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:42:13.746, 3, 443.23 W, 39, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:42:14.746, 0, 451.67 W, 38, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:42:14.746, 1, 448.11 W, 38, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:42:14.746, 2, 444.04 W, 38, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:42:14.746, 3, 441.56 W, 39, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:42:15.746, 0, 449.37 W, 38, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:42:15.746, 1, 447.26 W, 38, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:42:15.746, 2, 444.10 W, 38, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:42:15.747, 3, 443.13 W, 39, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:42:16.747, 0, 448.89 W, 38, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:42:16.747, 1, 445.46 W, 38, 2070 MHz, 3996 MHz, 99 %, 22 %
2026/06/07 21:42:16.747, 2, 443.35 W, 38, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:42:16.747, 3, 441.92 W, 39, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:42:17.747, 0, 451.14 W, 38, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:42:17.747, 1, 447.20 W, 38, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:42:17.747, 2, 439.63 W, 38, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:42:17.747, 3, 440.20 W, 39, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:42:18.747, 0, 449.31 W, 38, 2070 MHz, 3996 MHz, 99 %, 22 %
2026/06/07 21:42:18.747, 1, 447.79 W, 38, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:42:18.747, 2, 441.61 W, 38, 2070 MHz, 3996 MHz, 99 %, 22 %
2026/06/07 21:42:18.747, 3, 441.82 W, 39, 2070 MHz, 3996 MHz, 99 %, 23 %
2026/06/07 21:42:19.747, 0, 449.19 W, 38, 2070 MHz, 3996 MHz, 99 %, 22 %
2026/06/07 21:42:19.747, 1, 447.80 W, 38, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:42:19.747, 2, 441.84 W, 38, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:42:19.747, 3, 441.37 W, 39, 2070 MHz, 3996 MHz, 99 %, 22 %
2026/06/07 21:42:20.747, 0, 610.99 W, 46, 2070 MHz, 3996 MHz, 100 %, 31 %
2026/06/07 21:42:20.748, 1, 611.32 W, 46, 2070 MHz, 3996 MHz, 99 %, 44 %
2026/06/07 21:42:20.748, 2, 562.16 W, 44, 2070 MHz, 3996 MHz, 86 %, 39 %
2026/06/07 21:42:20.748, 3, 566.17 W, 46, 2070 MHz, 3996 MHz, 100 %, 32 %
2026/06/07 21:42:21.748, 0, 461.22 W, 39, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:42:21.748, 1, 467.51 W, 39, 2070 MHz, 3996 MHz, 99 %, 22 %
2026/06/07 21:42:21.748, 2, 490.59 W, 39, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:42:21.748, 3, 489.21 W, 39, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:42:22.748, 0, 450.17 W, 38, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:42:22.748, 1, 448.81 W, 39, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:42:22.748, 2, 442.45 W, 38, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:42:22.748, 3, 442.03 W, 39, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:42:23.748, 0, 449.93 W, 38, 2070 MHz, 3996 MHz, 99 %, 22 %
2026/06/07 21:42:23.748, 1, 448.93 W, 38, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:42:23.748, 2, 442.09 W, 38, 2070 MHz, 3996 MHz, 99 %, 22 %
2026/06/07 21:42:23.748, 3, 442.69 W, 39, 2070 MHz, 3996 MHz, 99 %, 22 %
2026/06/07 21:42:24.748, 0, 449.42 W, 38, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:42:24.749, 1, 447.81 W, 38, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:42:24.749, 2, 443.97 W, 38, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:42:24.749, 3, 442.38 W, 39, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:42:25.749, 0, 447.72 W, 38, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:42:25.749, 1, 444.98 W, 38, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:42:25.749, 2, 442.90 W, 38, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:42:25.749, 3, 439.65 W, 38, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:42:26.749, 0, 452.03 W, 38, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:42:26.749, 1, 451.27 W, 38, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:42:26.749, 2, 445.31 W, 38, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:42:26.749, 3, 442.99 W, 39, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:42:27.749, 0, 450.54 W, 38, 2070 MHz, 3996 MHz, 99 %, 22 %
2026/06/07 21:42:27.749, 1, 446.01 W, 38, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:42:27.749, 2, 440.40 W, 38, 2070 MHz, 3996 MHz, 99 %, 23 %
2026/06/07 21:42:27.749, 3, 440.17 W, 39, 2070 MHz, 3996 MHz, 99 %, 22 %
2026/06/07 21:42:28.750, 0, 451.44 W, 38, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:42:28.750, 1, 450.26 W, 38, 2070 MHz, 3996 MHz, 99 %, 22 %
2026/06/07 21:42:28.750, 2, 443.80 W, 38, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:42:28.750, 3, 443.84 W, 39, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:42:29.750, 0, 451.15 W, 38, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:42:29.750, 1, 445.83 W, 38, 2070 MHz, 3996 MHz, 99 %, 22 %
2026/06/07 21:42:29.750, 2, 443.75 W, 38, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:42:29.750, 3, 442.98 W, 39, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:42:30.750, 0, 452.44 W, 38, 2070 MHz, 3996 MHz, 99 %, 22 %
2026/06/07 21:42:30.750, 1, 448.90 W, 38, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:42:30.750, 2, 443.23 W, 38, 2070 MHz, 3996 MHz, 99 %, 22 %
2026/06/07 21:42:30.750, 3, 443.51 W, 39, 2070 MHz, 3996 MHz, 99 %, 22 %
2026/06/07 21:42:31.750, 0, 448.63 W, 38, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:42:31.750, 1, 447.54 W, 38, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:42:31.750, 2, 442.71 W, 38, 2070 MHz, 3996 MHz, 99 %, 23 %
2026/06/07 21:42:31.750, 3, 441.65 W, 39, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:42:32.750, 0, 453.67 W, 38, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:42:32.751, 1, 450.79 W, 38, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:42:32.751, 2, 444.55 W, 38, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:42:32.751, 3, 444.20 W, 39, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:42:33.751, 0, 450.71 W, 38, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:42:33.751, 1, 448.36 W, 38, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:42:33.751, 2, 444.38 W, 38, 2070 MHz, 3996 MHz, 99 %, 25 %
2026/06/07 21:42:33.751, 3, 442.88 W, 39, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:42:34.751, 0, 456.28 W, 38, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:42:34.751, 1, 452.09 W, 38, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:42:34.751, 2, 444.98 W, 38, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:42:34.751, 3, 445.59 W, 39, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:42:35.751, 0, 449.79 W, 38, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:42:35.751, 1, 447.99 W, 38, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:42:35.751, 2, 445.15 W, 38, 2070 MHz, 3996 MHz, 99 %, 25 %
2026/06/07 21:42:35.751, 3, 443.70 W, 39, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:42:36.751, 0, 451.64 W, 38, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:42:36.751, 1, 448.68 W, 38, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:42:36.751, 2, 445.41 W, 38, 2070 MHz, 3996 MHz, 99 %, 25 %
2026/06/07 21:42:36.751, 3, 442.92 W, 39, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:42:37.752, 0, 455.64 W, 38, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:42:37.752, 1, 450.61 W, 38, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:42:37.752, 2, 444.71 W, 38, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:42:37.752, 3, 445.89 W, 39, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:42:38.752, 0, 449.38 W, 38, 2070 MHz, 3996 MHz, 99 %, 22 %
2026/06/07 21:42:38.752, 1, 448.21 W, 38, 2070 MHz, 3996 MHz, 99 %, 22 %
2026/06/07 21:42:38.752, 2, 445.77 W, 38, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:42:38.752, 3, 443.02 W, 39, 2070 MHz, 3996 MHz, 99 %, 22 %
2026/06/07 21:42:39.752, 0, 455.91 W, 38, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:42:39.752, 1, 452.10 W, 38, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:42:39.752, 2, 444.46 W, 38, 2070 MHz, 3996 MHz, 99 %, 25 %
2026/06/07 21:42:39.752, 3, 443.16 W, 39, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:42:40.752, 0, 448.39 W, 38, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:42:40.752, 1, 447.98 W, 38, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:42:40.752, 2, 441.35 W, 38, 2070 MHz, 3996 MHz, 99 %, 22 %
2026/06/07 21:42:40.752, 3, 440.75 W, 39, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:42:41.752, 0, 453.52 W, 38, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:42:41.753, 1, 449.08 W, 38, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:42:41.753, 2, 445.28 W, 38, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:42:41.753, 3, 442.96 W, 39, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:42:42.753, 0, 446.64 W, 38, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:42:42.753, 1, 446.47 W, 38, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:42:42.753, 2, 440.52 W, 38, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:42:42.753, 3, 441.09 W, 39, 2070 MHz, 3996 MHz, 99 %, 23 %
2026/06/07 21:42:43.753, 0, 452.98 W, 38, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:42:43.753, 1, 449.24 W, 38, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:42:43.753, 2, 446.03 W, 38, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:42:43.753, 3, 444.10 W, 39, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:42:44.753, 0, 499.98 W, 39, 2070 MHz, 3996 MHz, 99 %, 22 %
2026/06/07 21:42:44.753, 1, 499.55 W, 39, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:42:44.753, 2, 487.69 W, 39, 2070 MHz, 3996 MHz, 99 %, 22 %
2026/06/07 21:42:44.753, 3, 487.62 W, 40, 2070 MHz, 3996 MHz, 82 %, 23 %
2026/06/07 21:42:45.753, 0, 451.26 W, 38, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:42:45.753, 1, 450.53 W, 38, 2070 MHz, 3996 MHz, 99 %, 23 %
2026/06/07 21:42:45.753, 2, 446.21 W, 38, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:42:45.753, 3, 445.70 W, 39, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:42:46.754, 0, 451.45 W, 38, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:42:46.754, 1, 448.13 W, 39, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:42:46.754, 2, 444.53 W, 38, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:42:46.754, 3, 442.53 W, 39, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:42:47.754, 0, 450.38 W, 38, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:42:47.754, 1, 448.11 W, 38, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:42:47.754, 2, 444.20 W, 38, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:42:47.754, 3, 444.19 W, 39, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:42:48.754, 0, 430.80 W, 38, 2070 MHz, 3996 MHz, 99 %, 19 %
2026/06/07 21:42:48.754, 1, 429.39 W, 38, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:42:48.754, 2, 423.05 W, 38, 2070 MHz, 3996 MHz, 99 %, 22 %
2026/06/07 21:42:48.754, 3, 422.58 W, 39, 2070 MHz, 3996 MHz, 72 %, 18 %
2026/06/07 21:42:49.754, 0, 456.16 W, 38, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:42:49.754, 1, 449.76 W, 38, 2070 MHz, 3996 MHz, 99 %, 22 %
2026/06/07 21:42:49.754, 2, 446.32 W, 38, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:42:49.754, 3, 446.90 W, 39, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:42:50.755, 0, 452.74 W, 38, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:42:50.755, 1, 450.45 W, 39, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:42:50.755, 2, 444.28 W, 38, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:42:50.755, 3, 443.59 W, 39, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:42:51.755, 0, 448.05 W, 39, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:42:51.755, 1, 447.96 W, 39, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:42:51.755, 2, 444.61 W, 38, 2070 MHz, 3996 MHz, 99 %, 23 %
2026/06/07 21:42:51.755, 3, 445.38 W, 39, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:42:52.755, 0, 443.28 W, 38, 2070 MHz, 3996 MHz, 99 %, 23 %
2026/06/07 21:42:52.755, 1, 438.48 W, 38, 2070 MHz, 3996 MHz, 99 %, 10 %
2026/06/07 21:42:52.755, 2, 440.70 W, 38, 2070 MHz, 3996 MHz, 89 %, 13 %
2026/06/07 21:42:52.755, 3, 438.86 W, 39, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:42:53.755, 0, 440.78 W, 38, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:42:53.755, 1, 437.65 W, 38, 2070 MHz, 3996 MHz, 99 %, 22 %
2026/06/07 21:42:53.755, 2, 427.35 W, 38, 2070 MHz, 3996 MHz, 99 %, 22 %
2026/06/07 21:42:53.756, 3, 425.05 W, 39, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:42:54.756, 0, 452.05 W, 39, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:42:54.756, 1, 450.52 W, 39, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:42:54.756, 2, 441.81 W, 38, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:42:54.756, 3, 440.90 W, 39, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:42:55.756, 0, 438.50 W, 38, 2070 MHz, 3996 MHz, 99 %, 22 %
2026/06/07 21:42:55.756, 1, 438.97 W, 38, 2070 MHz, 3996 MHz, 93 %, 10 %
2026/06/07 21:42:55.756, 2, 439.30 W, 38, 2070 MHz, 3996 MHz, 85 %, 14 %
2026/06/07 21:42:55.756, 3, 437.78 W, 39, 2070 MHz, 3996 MHz, 99 %, 22 %
2026/06/07 21:42:56.756, 0, 480.92 W, 39, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:42:56.756, 1, 470.19 W, 39, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:42:56.756, 2, 462.17 W, 39, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:42:56.756, 3, 461.26 W, 39, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:42:57.756, 0, 449.63 W, 39, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:42:57.756, 1, 448.12 W, 39, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:42:57.756, 2, 441.11 W, 39, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:42:57.756, 3, 443.20 W, 39, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:42:58.756, 0, 448.16 W, 39, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:42:58.757, 1, 446.28 W, 39, 2070 MHz, 3996 MHz, 99 %, 22 %
2026/06/07 21:42:58.757, 2, 441.23 W, 38, 2070 MHz, 3996 MHz, 99 %, 22 %
2026/06/07 21:42:58.757, 3, 442.32 W, 39, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:42:59.757, 0, 452.74 W, 39, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:42:59.757, 1, 450.86 W, 39, 2070 MHz, 3996 MHz, 99 %, 22 %
2026/06/07 21:42:59.757, 2, 443.75 W, 38, 2070 MHz, 3996 MHz, 99 %, 22 %
2026/06/07 21:42:59.757, 3, 444.69 W, 39, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:43:00.757, 0, 455.76 W, 39, 2070 MHz, 3996 MHz, 99 %, 22 %
2026/06/07 21:43:00.757, 1, 448.37 W, 39, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:43:00.757, 2, 442.64 W, 38, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:43:00.757, 3, 445.17 W, 39, 2070 MHz, 3996 MHz, 99 %, 23 %
2026/06/07 21:43:01.757, 0, 422.63 W, 39, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:43:01.757, 1, 422.17 W, 39, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:43:01.757, 2, 417.36 W, 38, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:43:01.757, 3, 414.66 W, 39, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:43:02.758, 0, 454.16 W, 39, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:43:02.758, 1, 448.92 W, 39, 2070 MHz, 3996 MHz, 99 %, 22 %
2026/06/07 21:43:02.758, 2, 443.39 W, 38, 2070 MHz, 3996 MHz, 99 %, 23 %
2026/06/07 21:43:02.758, 3, 442.51 W, 39, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:43:03.758, 0, 450.16 W, 39, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:43:03.758, 1, 449.39 W, 39, 2070 MHz, 3996 MHz, 99 %, 22 %
2026/06/07 21:43:03.758, 2, 440.85 W, 38, 2070 MHz, 3996 MHz, 99 %, 22 %
2026/06/07 21:43:03.758, 3, 440.02 W, 39, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:43:04.758, 0, 454.44 W, 39, 2070 MHz, 3996 MHz, 99 %, 22 %
2026/06/07 21:43:04.758, 1, 451.04 W, 39, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:43:04.758, 2, 444.31 W, 38, 2070 MHz, 3996 MHz, 99 %, 25 %
2026/06/07 21:43:04.758, 3, 444.97 W, 39, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:43:05.758, 0, 446.98 W, 39, 2070 MHz, 3996 MHz, 99 %, 22 %
2026/06/07 21:43:05.758, 1, 450.37 W, 39, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:43:05.758, 2, 444.25 W, 38, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:43:05.758, 3, 444.53 W, 39, 2070 MHz, 3996 MHz, 99 %, 22 %
2026/06/07 21:43:06.759, 0, 456.24 W, 39, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:43:06.759, 1, 450.54 W, 39, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:43:06.759, 2, 445.24 W, 38, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:43:06.759, 3, 444.56 W, 39, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:43:07.759, 0, 455.05 W, 39, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:43:07.759, 1, 448.51 W, 39, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:43:07.759, 2, 443.75 W, 38, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:43:07.759, 3, 444.05 W, 39, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:43:08.759, 0, 455.16 W, 39, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:43:08.759, 1, 451.84 W, 39, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:43:08.759, 2, 446.42 W, 38, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:43:08.759, 3, 444.65 W, 39, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:43:09.759, 0, 453.31 W, 38, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:43:09.759, 1, 448.56 W, 39, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:43:09.759, 2, 442.24 W, 38, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:43:09.759, 3, 443.35 W, 39, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:43:10.760, 0, 453.74 W, 38, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:43:10.760, 1, 449.67 W, 38, 2070 MHz, 3996 MHz, 99 %, 23 %
2026/06/07 21:43:10.760, 2, 445.95 W, 38, 2070 MHz, 3996 MHz, 99 %, 25 %
2026/06/07 21:43:10.760, 3, 446.16 W, 39, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:43:11.760, 0, 423.32 W, 38, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:43:11.760, 1, 422.60 W, 38, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:43:11.760, 2, 414.13 W, 38, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:43:11.760, 3, 412.79 W, 39, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:43:12.760, 0, 450.51 W, 38, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:43:12.760, 1, 448.14 W, 38, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:43:12.760, 2, 441.74 W, 38, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:43:12.760, 3, 442.82 W, 39, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:43:13.760, 0, 449.38 W, 38, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:43:13.760, 1, 447.12 W, 38, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:43:13.760, 2, 441.50 W, 38, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:43:13.760, 3, 441.43 W, 39, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:43:14.761, 0, 450.82 W, 38, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:43:14.761, 1, 446.46 W, 38, 2070 MHz, 3996 MHz, 99 %, 22 %
2026/06/07 21:43:14.761, 2, 440.98 W, 38, 2070 MHz, 3996 MHz, 99 %, 22 %
