timestamp, index, power.draw [W], temperature.gpu, clocks.current.sm [MHz], clocks.current.memory [MHz], utilization.gpu [%], utilization.memory [%]
2026/06/07 23:23:57.151, 3, 512.43 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:23:58.151, 0, 544.65 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:23:58.151, 1, 544.10 W, 41, 2070 MHz, 3996 MHz, 99 %, 40 %
2026/06/07 23:23:58.151, 2, 536.39 W, 40, 2070 MHz, 3996 MHz, 100 %, 36 %
2026/06/07 23:23:58.151, 3, 535.77 W, 41, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:23:59.151, 0, 525.72 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:23:59.151, 1, 523.82 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:23:59.151, 2, 511.94 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:23:59.152, 3, 517.28 W, 41, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:00.152, 0, 526.73 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:00.152, 1, 523.21 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:00.152, 2, 517.92 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:00.152, 3, 517.48 W, 41, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:01.152, 0, 546.50 W, 41, 2070 MHz, 3996 MHz, 94 %, 41 %
2026/06/07 23:24:01.152, 1, 541.95 W, 42, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:01.152, 2, 534.87 W, 41, 2070 MHz, 3996 MHz, 100 %, 35 %
2026/06/07 23:24:01.152, 3, 538.67 W, 43, 2070 MHz, 3996 MHz, 99 %, 41 %
2026/06/07 23:24:02.152, 0, 527.54 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:02.152, 1, 536.30 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:02.152, 2, 515.15 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:02.152, 3, 520.30 W, 41, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:03.152, 0, 532.02 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:03.152, 1, 539.42 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:03.152, 2, 531.86 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:03.152, 3, 534.86 W, 41, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:04.153, 0, 533.24 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:04.153, 1, 542.23 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:04.153, 2, 533.24 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:04.153, 3, 533.18 W, 41, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:05.153, 0, 527.78 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:05.153, 1, 523.84 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:05.153, 2, 518.14 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:05.153, 3, 517.68 W, 41, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:06.153, 0, 527.69 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:06.153, 1, 523.67 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:06.153, 2, 516.55 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:06.153, 3, 517.87 W, 41, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:07.153, 0, 528.47 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:07.153, 1, 525.24 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:07.153, 2, 517.80 W, 40, 2070 MHz, 3996 MHz, 100 %, 35 %
2026/06/07 23:24:07.153, 3, 517.46 W, 41, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:08.154, 0, 527.82 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:08.154, 1, 525.77 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:08.154, 2, 518.56 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:08.154, 3, 517.17 W, 41, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:09.154, 0, 526.57 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:09.154, 1, 524.53 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:09.154, 2, 517.42 W, 40, 2070 MHz, 3996 MHz, 100 %, 35 %
2026/06/07 23:24:09.154, 3, 518.22 W, 41, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:10.154, 0, 529.20 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:10.154, 1, 525.88 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:10.154, 2, 522.92 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:10.154, 3, 519.64 W, 41, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:11.154, 0, 541.42 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:11.154, 1, 538.97 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:11.154, 2, 532.56 W, 40, 2070 MHz, 3996 MHz, 100 %, 35 %
2026/06/07 23:24:11.154, 3, 535.41 W, 41, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:12.155, 0, 532.02 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:12.155, 1, 557.24 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:12.155, 2, 552.82 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:12.155, 3, 549.79 W, 41, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:13.155, 0, 530.96 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:13.155, 1, 538.49 W, 41, 2070 MHz, 3996 MHz, 99 %, 35 %
2026/06/07 23:24:13.155, 2, 533.26 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:13.155, 3, 529.82 W, 41, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:14.155, 0, 525.20 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:14.155, 1, 523.66 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:14.155, 2, 515.33 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:14.155, 3, 519.34 W, 41, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:15.155, 0, 526.36 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:15.155, 1, 523.92 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:15.156, 2, 516.60 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:15.156, 3, 516.53 W, 41, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:16.156, 0, 547.74 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:16.156, 1, 547.03 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:16.156, 2, 540.54 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:16.156, 3, 542.00 W, 41, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:17.156, 0, 525.29 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:17.156, 1, 539.90 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:17.156, 2, 530.44 W, 40, 2070 MHz, 3996 MHz, 100 %, 35 %
2026/06/07 23:24:17.156, 3, 531.18 W, 41, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:18.156, 0, 544.32 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:18.156, 1, 539.45 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:18.156, 2, 534.04 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:18.156, 3, 536.96 W, 41, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:19.156, 0, 524.22 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:19.156, 1, 519.67 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:19.156, 2, 512.98 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:19.156, 3, 515.31 W, 41, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:20.156, 0, 542.85 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:20.157, 1, 540.68 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:20.157, 2, 527.44 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:20.157, 3, 530.56 W, 41, 2070 MHz, 3996 MHz, 100 %, 33 %
2026/06/07 23:24:21.157, 0, 523.96 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:21.157, 1, 524.02 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:21.157, 2, 515.89 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:21.157, 3, 511.89 W, 41, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:22.157, 0, 524.96 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:22.157, 1, 522.35 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:22.157, 2, 515.15 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:22.157, 3, 515.44 W, 41, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:23.157, 0, 526.60 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:23.157, 1, 523.88 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:23.157, 2, 517.09 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:23.157, 3, 516.79 W, 41, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:24.157, 0, 544.71 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:24.157, 1, 542.66 W, 40, 2070 MHz, 3996 MHz, 99 %, 40 %
2026/06/07 23:24:24.158, 2, 534.09 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:24.158, 3, 536.62 W, 41, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:25.158, 0, 526.70 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:25.158, 1, 524.56 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:25.158, 2, 517.54 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:25.158, 3, 520.01 W, 41, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:26.158, 0, 548.13 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:26.158, 1, 544.17 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:26.158, 2, 537.70 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:26.158, 3, 541.06 W, 41, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:27.158, 0, 533.25 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:27.158, 1, 541.09 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:27.158, 2, 534.84 W, 40, 2070 MHz, 3996 MHz, 100 %, 35 %
2026/06/07 23:24:27.158, 3, 533.83 W, 41, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:28.158, 0, 532.78 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:28.158, 1, 539.02 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:28.158, 2, 534.59 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:28.159, 3, 535.08 W, 41, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:29.159, 0, 527.29 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:29.159, 1, 525.03 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:29.159, 2, 518.56 W, 40, 2070 MHz, 3996 MHz, 100 %, 35 %
2026/06/07 23:24:29.159, 3, 519.58 W, 41, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:30.159, 0, 525.73 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:30.159, 1, 522.39 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:30.159, 2, 515.09 W, 40, 2070 MHz, 3996 MHz, 100 %, 33 %
2026/06/07 23:24:30.159, 3, 514.05 W, 41, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:31.159, 0, 528.03 W, 40, 2070 MHz, 3996 MHz, 72 %, 33 %
2026/06/07 23:24:31.159, 1, 533.95 W, 42, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:31.159, 2, 526.73 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:31.159, 3, 533.70 W, 42, 2070 MHz, 3996 MHz, 99 %, 34 %
2026/06/07 23:24:32.159, 0, 526.32 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:32.159, 1, 535.15 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:32.159, 2, 527.32 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:32.159, 3, 513.44 W, 41, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:33.159, 0, 532.02 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:33.160, 1, 539.00 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:33.160, 2, 532.96 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:33.160, 3, 531.22 W, 41, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:34.160, 0, 524.41 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:34.160, 1, 521.17 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:34.160, 2, 522.38 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:34.160, 3, 511.05 W, 41, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:35.160, 0, 525.31 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:35.160, 1, 525.14 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:35.160, 2, 513.55 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:35.160, 3, 521.80 W, 41, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:36.160, 0, 543.35 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:36.160, 1, 544.55 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:36.160, 2, 537.90 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:36.160, 3, 536.36 W, 41, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:37.161, 0, 523.06 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:37.161, 1, 534.09 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:37.161, 2, 526.57 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:37.161, 3, 529.40 W, 41, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:38.161, 0, 524.31 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:38.161, 1, 520.01 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:38.161, 2, 514.64 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:38.161, 3, 522.28 W, 41, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:39.161, 0, 540.57 W, 41, 2070 MHz, 3996 MHz, 89 %, 39 %
2026/06/07 23:24:39.161, 1, 541.07 W, 42, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:39.161, 2, 526.54 W, 41, 2070 MHz, 3996 MHz, 99 %, 36 %
2026/06/07 23:24:39.161, 3, 528.30 W, 42, 2070 MHz, 3996 MHz, 99 %, 39 %
2026/06/07 23:24:40.161, 0, 526.09 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:40.161, 1, 525.15 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:40.161, 2, 519.74 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:40.161, 3, 514.84 W, 41, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:41.162, 0, 524.81 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:41.162, 1, 523.81 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:41.162, 2, 515.70 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:41.162, 3, 517.60 W, 41, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:42.162, 0, 546.87 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:42.162, 1, 547.09 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:42.162, 2, 539.33 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:42.162, 3, 538.70 W, 41, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:43.162, 0, 524.00 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:43.162, 1, 519.49 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:43.162, 2, 514.77 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:43.162, 3, 514.57 W, 41, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:44.162, 0, 547.27 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:44.162, 1, 541.91 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:44.162, 2, 539.31 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:44.162, 3, 529.43 W, 41, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:45.163, 0, 547.80 W, 41, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:45.163, 1, 546.65 W, 41, 2070 MHz, 3996 MHz, 99 %, 41 %
2026/06/07 23:24:45.163, 2, 536.09 W, 41, 2070 MHz, 3996 MHz, 99 %, 41 %
2026/06/07 23:24:45.163, 3, 537.06 W, 41, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:46.163, 0, 525.76 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:46.163, 1, 524.73 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:46.163, 2, 517.59 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:46.163, 3, 519.44 W, 41, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:47.163, 0, 526.17 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:47.163, 1, 523.58 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:47.163, 2, 517.17 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:47.163, 3, 517.80 W, 41, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:48.163, 0, 531.89 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:48.163, 1, 532.94 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:48.163, 2, 524.15 W, 40, 2070 MHz, 3996 MHz, 100 %, 35 %
2026/06/07 23:24:48.163, 3, 521.30 W, 41, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:49.163, 0, 532.51 W, 40, 2070 MHz, 3996 MHz, 99 %, 35 %
2026/06/07 23:24:49.164, 1, 527.25 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:49.164, 2, 517.55 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:49.164, 3, 530.51 W, 41, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:50.164, 0, 531.49 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:50.164, 1, 542.41 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:50.164, 2, 537.13 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:50.164, 3, 531.83 W, 41, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:51.164, 0, 529.30 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:51.164, 1, 526.57 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:51.164, 2, 519.14 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:51.164, 3, 520.52 W, 41, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:52.164, 0, 529.38 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:52.164, 1, 526.63 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:52.164, 2, 518.34 W, 40, 2070 MHz, 3996 MHz, 100 %, 35 %
2026/06/07 23:24:52.164, 3, 519.59 W, 41, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:53.164, 0, 530.12 W, 40, 2070 MHz, 3996 MHz, 100 %, 35 %
2026/06/07 23:24:53.165, 1, 526.16 W, 40, 2070 MHz, 3996 MHz, 100 %, 35 %
2026/06/07 23:24:53.165, 2, 519.59 W, 40, 2070 MHz, 3996 MHz, 100 %, 35 %
2026/06/07 23:24:53.165, 3, 520.07 W, 41, 2070 MHz, 3996 MHz, 100 %, 35 %
2026/06/07 23:24:54.165, 0, 528.28 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:54.165, 1, 525.90 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:54.165, 2, 519.89 W, 40, 2070 MHz, 3996 MHz, 100 %, 35 %
2026/06/07 23:24:54.165, 3, 520.17 W, 41, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:55.165, 0, 549.42 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:55.165, 1, 542.10 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:55.165, 2, 539.14 W, 40, 2070 MHz, 3996 MHz, 100 %, 35 %
2026/06/07 23:24:55.165, 3, 539.73 W, 41, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:56.165, 0, 525.90 W, 40, 2070 MHz, 3996 MHz, 88 %, 33 %
2026/06/07 23:24:56.165, 1, 542.66 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:56.165, 2, 535.81 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:56.165, 3, 548.13 W, 41, 2070 MHz, 3996 MHz, 99 %, 35 %
2026/06/07 23:24:57.166, 0, 540.28 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:57.166, 1, 553.60 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:57.166, 2, 546.79 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:57.166, 3, 539.09 W, 41, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:58.166, 0, 526.54 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:58.166, 1, 524.57 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:58.166, 2, 518.24 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:58.166, 3, 517.86 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:59.166, 0, 542.06 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:59.166, 1, 541.91 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:59.166, 2, 536.55 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:24:59.166, 3, 539.48 W, 41, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:25:00.166, 0, 526.50 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:25:00.166, 1, 523.44 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:25:00.166, 2, 517.86 W, 40, 2070 MHz, 3996 MHz, 100 %, 35 %
2026/06/07 23:25:00.166, 3, 518.51 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:25:01.166, 0, 528.53 W, 40, 2070 MHz, 3996 MHz, 100 %, 35 %
2026/06/07 23:25:01.167, 1, 525.83 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:25:01.167, 2, 518.15 W, 39, 2070 MHz, 3996 MHz, 100 %, 35 %
2026/06/07 23:25:01.167, 3, 518.24 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 23:25:02.167, 0, 528.29 W, 40, 2070 MHz, 3996 MHz, 98 %, 35 %
